epoch:0 loss:24.421393364667892
epoch:1 loss:1.249866671860218
epoch:2 loss:1.0136256394907832
epoch:3 loss:0.9481377862393856
epoch:4 loss:0.8261060467921197
epoch:5 loss:0.7354380711913109
epoch:6 loss:0.7513463851064444
epoch:7 loss:0.6895346804521978
epoch:8 loss:0.73110136622563
epoch:9 loss:0.6675602523609996
epoch:10 loss:0.6481492184102535
epoch:11 loss:0.6261665476486087
epoch:12 loss:0.607455812394619
epoch:13 loss:0.6074693580158055
epoch:14 loss:0.5561980227939785
epoch:15 loss:0.5925616761669517
epoch:16 loss:0.5016165100969374
epoch:17 loss:0.4913947442546487
epoch:18 loss:0.4789310651831329
epoch:19 loss:0.46541888220235705
epoch:20 loss:0.4734893636777997
epoch:21 loss:0.45625074952840805
epoch:22 loss:0.4124415493570268
epoch:23 loss:0.3957516751252115
epoch:24 loss:0.4021735009737313
epoch:25 loss:0.4047833669465035
epoch:26 loss:0.36772449291311204
epoch:27 loss:0.36099957511760294
epoch:28 loss:0.3761168217752129
epoch:29 loss:0.3849201600532979
epoch:30 loss:0.3677179792430252
epoch:31 loss:0.3329702753107995
epoch:32 loss:0.3240246183704585
epoch:33 loss:0.3292527375742793
epoch:34 loss:0.3003386431373656
epoch:35 loss:0.303081075893715
epoch:36 loss:0.289197685662657
epoch:37 loss:0.29710203572176397
epoch:38 loss:0.28467602375894785
epoch:39 loss:0.284378114156425
epoch:40 loss:0.27767767012119293
epoch:41 loss:0.28810375975444913
epoch:42 loss:0.2856986937113106
epoch:43 loss:0.2651055585592985
epoch:44 loss:0.25648776255548
epoch:45 loss:0.25190465641207993
epoch:46 loss:0.24563123960979283
epoch:47 loss:0.24145144247449934
epoch:48 loss:0.2461178172379732
epoch:49 loss:0.27852460858412087
epoch:50 loss:0.2489628370385617
epoch:51 loss:0.27109957044012845
epoch:52 loss:0.24648173595778644
epoch:53 loss:0.24323280481621623
epoch:54 loss:0.21952976402826607
epoch:55 loss:0.2159136738628149
epoch:56 loss:0.21836946113035083
epoch:57 loss:0.21797554683871567
epoch:58 loss:0.21874013217166066
epoch:59 loss:0.20652838912792504
epoch:60 loss:0.2009148639626801
epoch:61 loss:0.1942207192769274
epoch:62 loss:0.19563025212846696
epoch:63 loss:0.24700900097377598
epoch:64 loss:0.3577088420279324
epoch:65 loss:0.22067762282676995
epoch:66 loss:0.19473977480083704
epoch:67 loss:0.18367234955076128
epoch:68 loss:0.1796225025318563
epoch:69 loss:0.17505705379880965
epoch:70 loss:0.17933831305708736
epoch:71 loss:0.16967133875004947
epoch:72 loss:0.16784727561753243
epoch:73 loss:0.17287387838587165
epoch:74 loss:0.16045141604263335
epoch:75 loss:0.16023760824464262
epoch:76 loss:0.1565383141860366
epoch:77 loss:0.16207509115338326
epoch:78 loss:0.15031755261588842
epoch:79 loss:0.15788508905097842
epoch:80 loss:0.1457969592884183
epoch:81 loss:0.1394600118510425
epoch:82 loss:0.1473061719443649
epoch:83 loss:0.14078269328456372
epoch:84 loss:0.13208665198180825
epoch:85 loss:0.14219424524344504
epoch:86 loss:0.1418306117411703
epoch:87 loss:0.1258988338522613
epoch:88 loss:0.12950073659885675
epoch:89 loss:0.13239476748276502
epoch:90 loss:0.11647684290073812
epoch:91 loss:0.1359912131447345
epoch:92 loss:0.11592895665671676
epoch:93 loss:0.11547722737304866
epoch:94 loss:0.10903569858055562
epoch:95 loss:0.10713067458709702
epoch:96 loss:0.10473153303610161
epoch:97 loss:0.1051613335730508
epoch:98 loss:0.10096474108286202
epoch:99 loss:0.10535996267572045
epoch:100 loss:0.09806907299207523
epoch:101 loss:0.09549643791979179
epoch:102 loss:0.11103045253548771
epoch:103 loss:0.09143214829964563
epoch:104 loss:0.08926631300710142
epoch:105 loss:0.08731041592545807
epoch:106 loss:0.10162409371696413
epoch:107 loss:0.09048429218819365
epoch:108 loss:0.08245044446084648
epoch:109 loss:0.0865658245747909
epoch:110 loss:0.1049900590442121
epoch:111 loss:0.08107274788198993
epoch:112 loss:0.07860692287795246
epoch:113 loss:0.07515706366393715
epoch:114 loss:0.08403861045371741
epoch:115 loss:0.08729299658443779
epoch:116 loss:0.0702840032754466
epoch:117 loss:0.07231156888883561
epoch:118 loss:0.06999939546221867
epoch:119 loss:0.09326782275456935
epoch:120 loss:0.06837491819169372
epoch:121 loss:0.07276412495411932
epoch:122 loss:0.06383263773750514
epoch:123 loss:0.06344584113685414
epoch:124 loss:0.06464106345083565
epoch:125 loss:0.06185195769648999
epoch:126 loss:0.061073895427398384
epoch:127 loss:0.08216266368981451
epoch:128 loss:0.055564849521033466
epoch:129 loss:0.05697100702673197
epoch:130 loss:0.06021430669352412
epoch:131 loss:0.05379441840341315
epoch:132 loss:0.05328363319858909
epoch:133 loss:0.06526981020579115
epoch:134 loss:0.053188376245088875
epoch:135 loss:0.0627986824256368
epoch:136 loss:0.060227778914850205
epoch:137 loss:0.05254778126254678
epoch:138 loss:0.04904452618211508
epoch:139 loss:0.054839856224134564
epoch:140 loss:0.04685700751724653
epoch:141 loss:0.0451138794014696
epoch:142 loss:0.05258573417086154
epoch:143 loss:0.05089745039003901
epoch:144 loss:0.04827494951314293
epoch:145 loss:0.04590704120346345
epoch:146 loss:0.04306291858665645
epoch:147 loss:0.05151234057848342
epoch:148 loss:0.03859179193386808
epoch:149 loss:0.045914729475043714
epoch:150 loss:0.04431848748936318
epoch:151 loss:0.05659861728781834
epoch:152 loss:0.38051172415725887
epoch:153 loss:0.19216832192614675
epoch:154 loss:0.09995426912792027
epoch:155 loss:0.08845998614560813
epoch:156 loss:0.04551293095573783
epoch:157 loss:0.03769382703467272
epoch:158 loss:0.0312221962667536
epoch:159 loss:0.03127561663859524
epoch:160 loss:0.03148037144273985
epoch:161 loss:0.031261909985914826
epoch:162 loss:0.029433916235575452
epoch:163 loss:0.031200848170556128
epoch:164 loss:0.034671511937631294
epoch:165 loss:0.029781432065647095
epoch:166 loss:0.031136969453655183
epoch:167 loss:0.03800162588595413
epoch:168 loss:0.03418579412391409
epoch:169 loss:0.030719746107934043
epoch:170 loss:0.040112084592692554
epoch:171 loss:0.0264839613228105
epoch:172 loss:0.032901933474931866
epoch:173 loss:0.0319602643721737
epoch:174 loss:0.028926187675097026
epoch:175 loss:0.025290792473242618
epoch:176 loss:0.02753365486569237
epoch:177 loss:0.06671922549139708
epoch:178 loss:0.03462567974929698
epoch:179 loss:0.024772993638180196
epoch:180 loss:0.023226488425279967
epoch:181 loss:0.02388452793820761
epoch:182 loss:0.025369015624164604
epoch:183 loss:0.024013648930122145
epoch:184 loss:0.023470468615414575
epoch:185 loss:0.026100296759977937
epoch:186 loss:0.02671045013994444
epoch:187 loss:0.024427796990494244
epoch:188 loss:0.027888534052181058
epoch:189 loss:0.026147917233174667
epoch:190 loss:0.025948432157747447
epoch:191 loss:0.04003549745539203
epoch:192 loss:0.02762687802896835
epoch:193 loss:0.030316521777422167
epoch:194 loss:0.02218366417218931
epoch:195 loss:0.022626809004577808
epoch:196 loss:0.018993100529769436
epoch:197 loss:0.01741804949415382
epoch:198 loss:0.017590012022992596
epoch:199 loss:0.022477567807072774
epoch:200 loss:0.05685404530959204
epoch:201 loss:0.02265247104514856
epoch:202 loss:0.018218382938357536
epoch:203 loss:0.01635737759352196
epoch:204 loss:0.015388342457299586
epoch:205 loss:0.01929822338570375
